date,registration_base_eth,registration_premium_eth,registration_combined_legacy_eth,renewal_eth,total_revenue_eth,total_revenue_usd
2021-07-15,0.000000000000000000,0.000000000000000000,10.022043015248666529,1.153331364520184905,11.175374379768851434,21303.39
2021-07-16,0.000000000000000000,0.000000000000000000,10.872529844134429008,0.858718481065328932,11.731248325199757940,22039.48
2021-07-17,0.000000000000000000,0.000000000000000000,11.177567758055323703,1.375364084613972557,12.552931842669296260,23848.70
2021-07-18,0.000000000000000000,0.000000000000000000,19.389091379806576412,1.244961730550781925,20.634053110357358337,39230.11
2021-07-19,0.000000000000000000,0.000000000000000000,18.531081281389305516,1.970021128298322323,20.501102409687627839,37353.43
2021-07-20,0.000000000000000000,0.000000000000000000,9.824209632516387338,1.150494318053127385,10.974703950569514723,19601.32
2021-07-21,0.000000000000000000,0.000000000000000000,20.085320832831554016,1.847988421538764517,21.933309254370318533,43717.92
2021-07-22,0.000000000000000000,0.000000000000000000,10.466838104825933769,1.380059582372174223,11.846897687198107992,23991.86
2021-07-23,0.000000000000000000,0.000000000000000000,13.182345650946199524,1.307590719401322264,14.489936370347521788,30818.76
2021-07-24,0.000000000000000000,0.000000000000000000,10.049392765840405116,0.425769003943349253,10.475161769783754369,22893.54
2021-07-25,0.000000000000000000,0.000000000000000000,8.499861498039323425,0.954229675979442561,9.454091174018765986,20714.96
2021-07-26,0.000000000000000000,0.000000000000000000,6.100749762152492459,1.915804701322711979,8.016554463475204438,17907.06
2021-07-27,0.000000000000000000,0.000000000000000000,11.042311264964572315,2.592808296494648605,13.635119561459220920,31230.78
2021-07-28,0.000000000000000000,0.000000000000000000,10.397283136354281925,0.720863323443251796,11.118146459797533721,25561.17
2021-07-29,0.000000000000000000,0.000000000000000000,12.042036247211541300,1.910466894215907530,13.952503141427448830,33207.29
2021-07-30,0.000000000000000000,0.000000000000000000,11.270680621727448930,3.762364355608061457,15.033044977335510387,37002.13
2021-07-31,0.000000000000000000,0.000000000000000000,13.008531533190908120,2.623889040547273866,15.632420573738181986,39736.05
2021-08-01,0.000000000000000000,0.000000000000000000,10.574332031097332152,7.649313373493029063,18.223645404590361215,46810.73
2021-08-02,0.000000000000000000,0.000000000000000000,141.848811903147313225,10.696931923563939435,152.545743826711252660,398082.33
2021-08-03,0.000000000000000000,0.000000000000000000,16.982223372682593380,3.110469454782154470,20.092692827464747850,50514.79
2021-08-04,0.000000000000000000,0.000000000000000000,11.812260112024605551,2.797857635061203986,14.610117747085809537,39832.29
2021-08-05,0.000000000000000000,0.000000000000000000,18.440219908854694330,2.245012758810507189,20.685232667665201519,58453.16
2021-08-06,0.000000000000000000,0.000000000000000000,17.190225527045551994,1.174923246228302471,18.365148773273854465,53129.89
2021-08-07,0.000000000000000000,0.000000000000000000,14.759325473892073036,1.004484405514304574,15.763809879406377610,49816.26
2021-08-08,0.000000000000000000,0.000000000000000000,12.580521683070208323,1.669413571429214022,14.249935254499422345,42922.78
2021-08-09,0.000000000000000000,0.000000000000000000,12.551063556112982140,1.032165618274097220,13.583229174387079360,42936.69
2021-08-10,0.000000000000000000,0.000000000000000000,11.543543801218868496,0.756952537984736057,12.300496339203604553,38671.99
2021-08-11,0.000000000000000000,0.000000000000000000,18.009919365032914934,1.030307995306322684,19.040227360339237618,60325.36
2021-08-12,0.000000000000000000,0.000000000000000000,13.961214912924935335,0.347731246649338935,14.308946159574274270,43624.80
2021-08-13,0.000000000000000000,0.000000000000000000,14.678934237253909997,1.824203731884402094,16.503137969138312091,54848.20
2021-08-14,0.000000000000000000,0.000000000000000000,13.600136963125375493,0.415782396076553463,14.015919359201928956,45811.73
2021-08-15,0.000000000000000000,0.000000000000000000,8.418688050849825679,1.394536712368922338,9.813224763218748017,32483.81
2021-08-16,0.000000000000000000,0.000000000000000000,13.705173194425391899,1.180155606517919096,14.885328800943310995,46899.82
2021-08-17,0.000000000000000000,0.000000000000000000,12.862966588116783037,1.612585012688767646,14.475551600805550683,43645.84
2021-08-18,0.000000000000000000,0.000000000000000000,15.921581222043881159,2.220884661932579707,18.142465883976460866,55113.64
2021-08-19,0.000000000000000000,0.000000000000000000,21.165853095631945342,2.115355807216589440,23.281208902848534782,73954.96
2021-08-20,0.000000000000000000,0.000000000000000000,17.601875535913011578,1.294492268996385589,18.896367804909397167,62015.80
2021-08-21,0.000000000000000000,0.000000000000000000,19.594273804420304070,1.688186180312051962,21.282459984732356032,68748.30
2021-08-22,0.000000000000000000,0.000000000000000000,19.149500004744207583,0.935535533804662941,20.085035538548870524,65156.26
2021-08-23,0.000000000000000000,0.000000000000000000,19.117667450498029565,3.312894662170263728,22.430562112668293293,74431.03
2021-08-24,0.000000000000000000,0.000000000000000000,34.338073617810833911,5.845478243695152518,40.183551861505986429,127631.09
2021-08-25,0.000000000000000000,0.000000000000000000,80.688953864091975501,3.280309808410916628,83.969263672502892129,271063.68
2021-08-26,0.000000000000000000,0.000000000000000000,43.584956396716271454,6.113624447406474750,49.698580844122746204,155240.95
2021-08-27,0.000000000000000000,0.000000000000000000,38.542608004852898105,1.766275633408653799,40.308883638261551904,131675.82
2021-08-28,0.000000000000000000,0.000000000000000000,30.329786994263673865,4.465797212533434401,34.795584206797108266,112775.57
2021-08-29,0.000000000000000000,0.000000000000000000,27.037647964230886927,2.550907766210874055,29.588555730441760982,95785.07
2021-08-30,0.000000000000000000,0.000000000000000000,21.156433231212088759,0.899841035546061375,22.056274266758150134,71220.57
2021-08-31,0.000000000000000000,0.000000000000000000,23.663960378312104918,1.665451699488544854,25.329412077800649772,87175.64
2021-09-01,0.000000000000000000,0.000000000000000000,17.765856796976632457,0.684077385157129162,18.449934182133761619,70394.58
2021-09-02,0.000000000000000000,0.000000000000000000,30.455570760043280844,0.657304287735011982,31.112875047778292826,118008.65
2021-09-03,0.000000000000000000,0.000000000000000000,82.395326694881410550,1.597290921173744569,83.992617616055155119,330273.86
2021-09-04,0.000000000000000000,0.000000000000000000,39.281397396539372081,2.056078829965549274,41.337476226504921355,160820.74
2021-09-05,0.000000000000000000,0.000000000000000000,40.226644878813589074,2.732244957734576296,42.958889836548165370,169746.90
2021-09-06,0.000000000000000000,0.000000000000000000,25.469069761863118494,0.925813306291729674,26.394883068154848168,103800.89
2021-09-07,0.000000000000000000,0.000000000000000000,13.330755765053816550,3.146849848266770707,16.477605613320587257,56676.97
2021-09-08,0.000000000000000000,0.000000000000000000,22.396560886478243215,1.529020263604401214,23.925581150082644429,83629.73
2021-09-09,0.000000000000000000,0.000000000000000000,16.852323070991237256,1.613061531517569415,18.465384602508806671,63237.65
2021-09-10,0.000000000000000000,0.000000000000000000,21.494501395315211354,2.322476195021946591,23.816977590337157945,76456.07
2021-09-11,0.000000000000000000,0.000000000000000000,21.105931272264122037,1.032265420539155833,22.138196692803277870,72285.86
2021-09-12,0.000000000000000000,0.000000000000000000,16.000382860710894182,2.239535777711785536,18.239918638422679718,62167.73
2021-09-13,0.000000000000000000,0.000000000000000000,13.725741607845420126,0.707165902188499696,14.432907510033919822,47564.30
2021-09-14,0.000000000000000000,0.000000000000000000,17.020180101864566747,1.914302391178228482,18.934482493042795229,64763.56
2021-09-15,0.000000000000000000,0.000000000000000000,14.153089626379537880,0.271860151805487746,14.424949778185025626,51792.93
2021-09-16,0.000000000000000000,0.000000000000000000,13.970277897275449904,0.545623992268958540,14.515901889544408444,51839.77
2021-09-17,0.000000000000000000,0.000000000000000000,16.354931660437750067,0.592609139558365423,16.947540799996115490,57594.40
2021-09-18,0.000000000000000000,0.000000000000000000,16.304993096267058106,1.209922969621686571,17.514916065888744677,59996.88
2021-09-19,0.000000000000000000,0.000000000000000000,15.089315910178757512,5.884066039505314953,20.973381949684072465,69715.83
